Tahun,Bulan,Harga,Tanggal,Outlier,Harga_Lag_1,Harga_Lag_2,Harga_Lag_3,Moving_Average_3,Moving_Average_6,Perubahan_Harga,Persentase_Perubahan_Harga,Target_Harga_Bulan_Berikutnya,Komoditas_Bawang Merah,Komoditas_Bawang Putih (Bonggol),Komoditas_Beras Medium,Komoditas_Beras Premium,Komoditas_Beras SPHP,Komoditas_Cabai Merah Besar,Komoditas_Cabai Merah Keriting,Komoditas_Cabai Rawit Merah,Komoditas_Daging Ayam Ras,Komoditas_Daging Kerbau Beku (Impor),Komoditas_Daging Kerbau Segar (Lokal),Komoditas_Daging Sapi Murni,Komoditas_Garam konsumsi,Komoditas_Gula Pasir Lokal/Curah,Komoditas_Ikan Bandeng,Komoditas_Ikan Kembung,Komoditas_Ikan Tongkol,Komoditas_Jagung Tk. Peternak,Komoditas_Kedelai Biji Kering,Komoditas_Minyak Goreng Curah,Komoditas_Minyak Goreng Kemasan,Komoditas_Minyak Kita,Komoditas_Telur Ayam Ras,Komoditas_Tepung Terigu Curah,Komoditas_Tepung Terigu Kemasan
2023,9,25148.0,2023-09-01,False,29170.0,35513.0,38334.0,34339.0,35707.0,-4022.0,-13.78813849845732,24403.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2023,9,12940.0,2023-09-01,False,12187.0,11977.0,11905.0,12023.0,11977.166666666666,753.0,6.178715024206121,13277.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2023,9,36396.0,2023-09-01,False,36453.0,36594.0,36868.0,36638.333333333336,36881.833333333336,-57.0,-0.15636573121553782,35667.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2023,9,38539.0,2023-09-01,False,46711.0,43276.0,44801.0,44929.333333333336,48327.5,-8172.0,-17.49480850335039,55904.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2023,9,15014.0,2023-09-01,False,14767.0,14647.0,14533.0,14649.0,14542.0,247.0,1.6726484729464346,15681.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
2023,9,37651.0,2023-09-01,False,39338.0,40433.0,37832.0,39201.0,36407.166666666664,-1687.0,-4.288474248817937,36810.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2023,9,135772.0,2023-09-01,False,135807.0,135789.0,136314.0,135970.0,136232.5,-35.0,-0.025771867429513942,135393.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
2023,10,28248.0,2023-10-01,False,29054.0,30470.0,30943.0,30155.666666666668,30091.0,-806.0,-2.7741446960831557,28415.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
2023,10,13712.0,2023-10-01,False,13758.0,13769.0,13748.0,13758.333333333334,13780.333333333334,-46.0,-0.3343509230992877,13689.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2023,10,55904.0,2023-10-01,False,38539.0,46711.0,43276.0,42842.0,43519.0,17365.0,45.058252679104285,79462.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2023,10,13222.0,2023-10-01,False,13105.0,13063.0,13098.0,13088.666666666666,13423.833333333334,117.0,0.8927890118275467,13455.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2023,10,15681.0,2023-10-01,False,15014.0,14767.0,14647.0,14809.333333333334,14643.666666666666,667.0,4.442520314373252,16703.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
2023,10,35667.0,2023-10-01,False,36396.0,36453.0,36594.0,36481.0,36783.166666666664,-729.0,-2.0029673590504453,34754.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2023,10,46029.0,2023-10-01,False,41007.0,42965.0,41279.0,41750.333333333336,39894.5,5022.0,12.246689589582266,65453.0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2023,10,13277.0,2023-10-01,False,12940.0,12187.0,11977.0,12368.0,12149.5,337.0,2.6043276661514683,13234.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2023,10,35610.0,2023-10-01,False,35601.0,35270.0,35530.0,35467.0,35679.333333333336,9.0,0.02528018875874273,35250.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
2023,10,15014.0,2023-10-01,False,14582.0,13872.0,13669.0,14041.0,13856.833333333334,432.0,2.962556576601289,15045.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2023,10,11021.0,2023-10-01,False,11054.0,11107.0,11126.0,11095.666666666666,11153.333333333334,-33.0,-0.2985344671612086,10972.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2023,10,14623.0,2023-10-01,False,14687.0,14738.0,14847.0,14757.333333333334,14894.666666666666,-64.0,-0.43575951521753936,14690.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
2023,10,17581.0,2023-10-01,False,17653.0,17780.0,17893.0,17775.333333333332,17977.166666666668,-72.0,-0.40786268622896954,17558.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
2023,10,11972.0,2023-10-01,False,12074.0,12052.0,12011.0,12045.666666666666,11983.333333333334,-102.0,-0.8447904588371709,11987.0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
2023,10,7322.0,2023-10-01,False,7064.0,6721.0,6239.0,6674.666666666667,6434.166666666667,258.0,3.652321630804077,7499.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
2023,10,135393.0,2023-10-01,False,135772.0,135807.0,135789.0,135789.33333333334,136242.33333333334,-379.0,-0.27914444804525235,135300.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
2023,10,39520.0,2023-10-01,False,40305.0,40649.0,40746.0,40566.666666666664,40728.166666666664,-785.0,-1.9476491750403175,39109.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
2023,10,35808.0,2023-10-01,False,35626.0,36053.0,37898.0,36525.666666666664,36728.0,182.0,0.5108628529725481,35219.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2023,10,36810.0,2023-10-01,False,37651.0,39338.0,40433.0,39140.666666666664,37359.333333333336,-841.0,-2.233672412419325,36112.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2023,10,24403.0,2023-10-01,False,25148.0,29170.0,35513.0,29943.666666666668,33888.166666666664,-745.0,-2.9624622236360745,28846.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2023,11,7499.0,2023-11-01,False,7322.0,7064.0,6721.0,7035.666666666667,6637.0,177.0,2.4173723026495493,7608.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
2023,11,10972.0,2023-11-01,False,11021.0,11054.0,11107.0,11060.666666666666,11112.5,-49.0,-0.4446057526540242,10914.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2023,11,16703.0,2023-11-01,False,15681.0,15014.0,14767.0,15154.0,14852.833333333334,1022.0,6.517441489700912,17342.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
2023,11,135300.0,2023-11-01,False,135393.0,135772.0,135807.0,135657.33333333334,135886.66666666666,-93.0,-0.06868892778799496,135476.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
2023,11,35250.0,2023-11-01,False,35610.0,35601.0,35270.0,35493.666666666664,35596.5,-360.0,-1.0109519797809603,35134.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
2023,11,79462.0,2023-11-01,False,55904.0,38539.0,46711.0,47051.333333333336,45248.0,23558.0,42.14009730967373,88073.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2023,11,28415.0,2023-11-01,False,28248.0,29054.0,30470.0,29257.333333333332,29948.166666666668,167.0,0.5911922967997734,28520.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
2023,11,35219.0,2023-11-01,False,35808.0,35626.0,36053.0,35829.0,36807.833333333336,-589.0,-1.6448838248436106,35499.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2023,11,11987.0,2023-11-01,False,11972.0,12074.0,12052.0,12032.666666666666,12003.833333333334,15.0,0.1252923488138991,12051.0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
2023,11,28846.0,2023-11-01,False,24403.0,25148.0,29170.0,26240.333333333332,31968.666666666668,4443.0,18.20677785518174,33359.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2023,11,34754.0,2023-11-01,False,35667.0,36396.0,36453.0,36172.0,36533.166666666664,-913.0,-2.5597891608489642,34442.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2023,11,13689.0,2023-11-01,False,13712.0,13758.0,13769.0,13746.333333333334,13761.166666666666,-23.0,-0.1677362893815636,13654.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2023,11,36112.0,2023-11-01,False,36810.0,37651.0,39338.0,37933.0,38062.833333333336,-698.0,-1.8962238522140722,36954.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2023,11,65453.0,2023-11-01,False,46029.0,41007.0,42965.0,43333.666666666664,41074.333333333336,19424.0,42.19948293467162,66834.0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2023,11,39109.0,2023-11-01,False,39520.0,40305.0,40649.0,40158.0,40500.5,-411.0,-1.0399797570850202,38903.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
2023,11,15045.0,2023-11-01,False,15014.0,14582.0,13872.0,14489.333333333334,14076.0,31.0,0.20647395763953644,15057.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2023,11,14690.0,2023-11-01,False,14623.0,14687.0,14738.0,14682.666666666666,14819.333333333334,67.0,0.4581823155303289,14764.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
